cleaned_text,label,keyword_tag
aaaa olur mu? burası hukuk devleti nasıl cezasızlık algısı oluşabilir. bu hareketi bir hukukçuya yapsaydı ne olurdu?,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
recep yüzünden,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
hahahahahahaha sabah sabah yarıldım,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
😂süper belgesel...mahlukatın kavgası😅,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
gorile hakaret etme.😂,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
çok doğru bir tespit tebrik ederim,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
bitanesin doru soyluyorsun,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
yerim yavrum ❤,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
misra27 🦍 goril daha medeni,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
goril yine bundan sevimlidir.,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
😂😂😂😂😂🤣🤣🤣🤣,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
bence 500 bin o zaman adam olurlar,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
​ aynen zenginlere bile dokunur bu meblağ.,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
50bin mi?,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
neden? çok mu iniyorsun arabadan?,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
adam yan koltukta ehliyetini neden alsınlar 😂,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
ehliyet süresiz iptal. araç hasar + tazminat ödemesi gerekir. olması gereken budur.,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
niye iki yıl süresiz men ve 2 yıl kamuda ücretsiz sabah 9 akşam 5 temizlik işcisi olarak çalışma cezası,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
ayrica zirunlu öfke kontrol eğitimine tabi tutulmalı.,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
ne ehliyeti bunların kimliklerini iptal edeceksin bu ülkeden sureceksin,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
"saldırı ve darp, vandalizm, tehdit. tutuklanıp 4-5 yıl içeride kalması lazım.",0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
güzel hayal :d,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
kanka şöförün suçu yokki 😂,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
şoför değil ki ehliyetine el konsun :),0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
ne güzel yazmışsın? eline sağlık.,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
ülkenin hakimi savcısı nasıl satılık oldu liyakat nasıl ayaklar altına alındı. bu toplumun seçimlerinin sonucu. aptal kafaların iyi bir yöneteni olmaz.,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
ülkenin 3/4 atmanız lazım dışarıya.,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
"doğru söze ne denebilir ki? haklısınız, üzülerek 👍",0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
sonra hapiste mi yatıcan. bunun cezası yatılır mı,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
aynen öyle asla boş gezmiyorum malûm polsiler zenginleri yalamakta yasalar bizleri değil suçluyu koruyor sagolsunlar,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
benim de aklıma geldi,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
yok baltalan doğruyacan kol bacak ne varsa😂😂😂😂😂😂😂,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
ln ya silahlı birinin aracına denk gelseydin görürdüm ben onu,0,Trafikte tartıştığı araca tekme ve yumrukla saldırdı #shorts #trafik #keşfet
ben üç/ beş 2 ayaklının genç bir delikanlıya gücü yetemeyince 4 ayaklı sırtlanlar gibi saldırdığını izledim.,0,🔴 A fight broke out in traffic!
adam küfür etme diyor. küfür kötü bir şey ama milletimizin ağzında hep.,0,🔴 A fight broke out in traffic!
millete rahat batıyor.,0,🔴 A fight broke out in traffic!
ehliyetler iptal,0,🔴 A fight broke out in traffic!
abi sizin bu minnoş hallerinize sesli güldüm😅,0,🔴 A fight broke out in traffic!
bir de servis şoförü çocuklar çok korkmuş😢,0,🔴 A fight broke out in traffic!
chp nin eseri 2 dönemde trafik felç etti,0,🔴 A fight broke out in traffic!
ne var yani 2 saniye sürmeyecek yol vermeyi kavgaya dönüştürmeseniz ne kaybedersiniz,0,🔴 A fight broke out in traffic!
millet iyice zıvana dan çıktı..ayarlar müthiş bozuk.felaket yani.,0,🔴 A fight broke out in traffic!
ulke egitim duzeyini gosteren bir davranis,0,🔴 A fight broke out in traffic!
insanlara saygı göstermek şart her zaman! küfürlü sözleri asla söylememek gereklidir! trafikteki hataları mümkünse görmezden geliniz. eğer var ise özür dilenir dikleşmeden sakin ve nezaket ile. benim sorunlarım var diyorsanız derim ki kimin sorunları yok ki !,0,🔴 A fight broke out in traffic!
dızo problemi arabada çoluk çocuk var mı yok mu umurlarında değil,0,🔴 A fight broke out in traffic!
milletin akıl sağlığı yerinde değil,0,🔴 A fight broke out in traffic!
ne gerek var abicim saygıyla anlassaniz yol verin birbirinize,0,🔴 A fight broke out in traffic!
küfür eden delikanlı bir kaç tane daha yeseydin iyiydi erkeklik delikanlılık çoluk çocuğun bayanın yanında küfür ederek erkekliğini tatmin etmek demek değildir,0,🔴 A fight broke out in traffic!
ne güzel böyle devam,0,🔴 A fight broke out in traffic!
her iki taraf ta direk darıca hayvanat bahçesi ne kapatılsın birdaha çıkarılmasın,0,🔴 A fight broke out in traffic!
ıki tarafında ehliyetleri iptal edilsin,0,🔴 A fight broke out in traffic!
bu yol kesenlerin ehliyeti iptali kanunu yasalaşmadımı ya kendileri için yasalar bir gecede gerçekleşiyor yazık,0,🔴 A fight broke out in traffic!
ben orda olsam cekirdek cıtlatır izlerdim 😂,0,🔴 A fight broke out in traffic!
"ayıranlarada atar gider yaparsa yer dayağını, milletin önünü kesip hava yapmasın gençliğine güvenip",0,🔴 A fight broke out in traffic!
kavgayı başlatıp yumruk üstüne yumruk atanda o ama. napsalardı dayak yiyeni mi zapt edeceklerdi,0,🔴 A fight broke out in traffic!
çok güzel çok güzel keşke bir kahve olsada içsem seyredeceğim,0,🔴 A fight broke out in traffic!
25 sene niye düzeltmedi akp arif abi,0,🔴 A fight broke out in traffic!
​ düzeltti metrolar metrobüsler ama 8 yıl bir çivi calismayinca temel atmama töreni yapılınca nüfus ve araba çoğalınca eko beyde hiç bir yatırım yapmayınca sonuç bu,0,🔴 A fight broke out in traffic!
hahahahha 😅😅😅,0,🔴 A fight broke out in traffic!
onu sen inkilap yapan diktatör kamal kocaturpa git firaun mezarina söyle.😂😂,0,🔴 A fight broke out in traffic!
istanbul sizin olsun 😮,0,🔴 A fight broke out in traffic!
taş devri sözün bittiği yer,0,🔴 A fight broke out in traffic!
"dayak yiyeni kurtarmaya geleni dövuyorlar , kurtulan kendisini kurtaran dövülürken geri duruyor. kim haklı kim haksız bolmem fakat küfür eden şerefsiz inşaallah dayak yemiştir... 😮😮😮😮😮😮😮😮😮😮",0,🔴 A fight broke out in traffic!
ayıyı parçaladılar,0,🔴 A fight broke out in traffic!
"tunç devrinden öteye geçememiş bir milletiz,yazık bize.",0,🔴 A fight broke out in traffic!
ulan bu tipler bela olmasın diye korkudan 5 bin gitti ülkenin çivisi çıktı allah'a emanet yaşıyoruz her yer bela,0,🔴 A fight broke out in traffic!
lan bırakın..spor iydiir 😂😂😂,0,🔴 A fight broke out in traffic!
aslinds bir haftaligina polisleri izie yollucan tirafikteki kavgalardan dolayi ölen ölür kalanida tikacaksin iceri tirafik rahatlar neyi yadiyolar bunlar yazik,0,🔴 A fight broke out in traffic!
iki taraf araçtan indi ehliyetler gitti mi simdi 😂😂😂zor çok zor... ayıp yahu,0,🔴 A fight broke out in traffic!
itlaf itlaf itlaf...,0,🔴 A fight broke out in traffic!
abi direkt ehliyetlerde ömür boyu ikisinin de el koyacaksın hemen beşer milyon trafik cezası ömür boyu devlete bedava çalışacaklar bisiklet bile yasaklayacak yola çıkmayacak bu şiddeti anca böyle uygulayıp da bitirebilir yoksa 10 lirayla 5 lirayla bitmez bu iş,0,🔴 A fight broke out in traffic!
rezillik.,0,🔴 A fight broke out in traffic!
hanzos on board,0,🔴 A fight broke out in traffic!
bir sürü sabıkalı dallamalara çocuklarınızı emanet ediyorsunuz. okul servisi şöförleri kontrol edilmiyor.,0,🔴 A fight broke out in traffic!
yok abi yok olmuyor işte neresinden tutarsan orasin dan öküz çıkıyor,0,🔴 A fight broke out in traffic!
hem küfür et hem vurma de,0,🔴 A fight broke out in traffic!
biz nezaket ulkesiyiz,0,🔴 A fight broke out in traffic!
bu ne bicim kavga. bicak yok sopa yok silah yok😂.,0,🔴 A fight broke out in traffic!
küfür bizde kadin erkek var......birhassa kadina hic yakismiyor...ama felaket küfürler ediliyor.,0,🔴 A fight broke out in traffic!
bir kurt iki ayıya karşı a teke tek kalsa,0,🔴 A fight broke out in traffic!
belki bir tokat veya yumrukla öleceksiniz hayatınız zehir olacak var git yoluna kardeşim arabadan inip kavga etmek nedir. toplumun eğitimi de ekonomisi de kötü bunlar bunu doğuruyor malasef. mutlu insan kavga edermi ?,0,🔴 A fight broke out in traffic!
saat 15 de teşkilat 18 de arka sokaklarla yetişen böyle olur..devam bu kafa ile.. almanya dan slm,0,🔴 A fight broke out in traffic!
180+180 devlete gelir ayda şöle 1000 vaka olsa mis,0,🔴 A fight broke out in traffic!
"heh yiyin birbirinizi abi , bicak sopa silah olmadan dovusun guzel guzel.",0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
yine bütün kavgalar böyle olsa iyi,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
egitimsizlik budur işte,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
maalesef türkiye'de yaşıyoruz 😂😂😂,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
iyiki dövüs bilmiyorlar,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
"ülke olarak sapıtıyormuyuz , bu nasıl bir kin nasıl bir öfke",0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
insanlar necede vəşiləşib.😢,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
insanlık kalmamış kadına seddrt uygulaniyo onlarvumursamiyo,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
sparing olmuş full contact 😂🎉,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
zayıf fırsat kolluyo ama maçı kaybedecek hiç bişey yapamadın ısır kopart😂,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
insanda ağıl çpk güzel bir şey,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
"ne güzel dövüşüyorlar birbirlerine çok zarar vermeden ,😊",0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
araban inip ayırmak ❌ korna çalmak ✅,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
cahaletin tavan hali yuh girgusuzluk,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
mavili kurulmuş,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
ben avrupada dusunemıyorum. urperdım. gelıcek olan cezadan degıl cezalardan. bırden cok cezalardan.,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
teksas burası artik kanun sertleşmesi lazim hem hapis hem de ceza korkar olduk nedir bu ya,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
domuza baak domuz gibi saldırır,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
kimin gücü kime yeterse......,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
hahah çok iyi anırdım,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
ne yaşıyonuz,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
ölün yaşamaya hakkınız yok,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
aynı şeyi kendin yaşarsın inşallah,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
hayatında kaç kere kavga ettin la deyuz,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
sen ayırırsın korna çalarım bende sana,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
sen çok yaşamazsın bu kafayla,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
çekip.atmayin ailesi var.cocuklari vardır.bu şekil.gormesinler,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
amiplerin dansı,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
orada taşağından tutup sıktıraksın sonra sonra o uğunurken sadece öldürmek maksadıyla vücudunun hassas yerlerine özellikle kalbinin olduğu kısma sertçe vuracaksın benim prensibim bu kavgada nedenmi zevk alıyorum hayvan öldürmekten. dövülen kişi yanlış yapmış,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
ellemeyin sitres atsınlar,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
neyin kini ? neyin öfkesi. birisinin canını yakmak kolaymi bukadar. yazık değil mi. ne için bu öfke...,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
"yuhh!! yazıklar olsun, o kadar araç geçiyor bir tanesi de durup ayırmıyor.",0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
hakem yokmu,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
"sikletler aynı değil sanki, bu bir haksızlıktır :)",0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
"mavili kendini yoracak sora diğeri atağa geçecek , taktik dövüş gibi😂",0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
böyle insanları toplucaklar hapis ceza vercekler yoksa ülke rahat olmucak,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
cahil kesimi,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
siklet farkı var adil değil,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
ışte türkiyenin gerçegi bu rezillik,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
gavura vurur gibi vuruyor ghött 😅,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
armut topluyor diğeri,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
çürümüş bir toplum olmaya doğru gidiyoruz. sonumuz.hayrolsun. millet neden bu hale geldi genel bir soru sorayım ?,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
cahillik ne kötü bir şey,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
corona aşılarının yan etkileri başladı insanlar kudurdu şimdi yakında bir aşı daha vururlar panzehir hesabı + ekonomik kriz ..yazık gerçekten yazık ..,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
bu yoğun trafik strese sokuyor insanları neticede stres patlaması oluyor maalesef,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
"sadece burada böyle değil , diğer yabancı ülkelerde de böyledir..o yüzden hiç kimse güzel ülkemizi böyle ufak tefek şeylerle kötülemesin..",0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
seninde başına gelebilir ayırmak iyidir,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
ayıranların başına neler geliyor insanlar biliyor o yüzden de hiç kimse ilgilenmiyor,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
iki kişi de inip ikişer tokat atamıyorsa..,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
herkes işine yapacak la arayın polisi gelsin ayirsin,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
sana şunu diyeyim herkez herkes olamaz,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
"sallıyorda deĝmiyor, giysiden kaptirmis kendini, öteki döşüyor",0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
arabaya binip ezmeden oradan ayrıldıysa adam değilmiş derim bu kadar dayak yiyip hastanede ele düşeceksin diğeri gezip gidecek yoooook onunda hastaneye gitmesi lazım,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
30 yıldır yurt dışındayım bir kişinin arabadan inip diğer bir sürücü ile kavga ettiğini hiç görmedim...,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
​ -b9v birgün görürsün hiç merak etme..hatta istersen birisine bir hareket yap bak nasıl bir kavga görüyorsun?,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
suçluların kötülerin düdüğünü öttürdüğü bir ülke olduk ..herkes adaletini kendi arıyor...,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
ne olursa olsun helal olsun bicaga silaha sarilmadan adam gibi kavga etmişler en azindan. tabi kilo farki baya var,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
olum malmısınjz neyı paylasamıyorsunuz.,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
afferin güzel yorum,0,İstanbul’da Trafiğin Ortasında Boks Ringini Aratmayan Kavga!
günün kralı :_türkapp5::_türkapp5::_türkapp6:,0,"""Are you a bandit?"" Undercover Police Officer Issues Slap-Like Warning to Motorcyclist Kicking in..."
uyarı yetmez ! ağır ceza uygulanması şart.,0,"""Are you a bandit?"" Undercover Police Officer Issues Slap-Like Warning to Motorcyclist Kicking in..."
ne güzel ya polis moreli bozulmasin diye görevini icra etmiyor ne güzel ülkede yaşıyoruz,0,"""Are you a bandit?"" Undercover Police Officer Issues Slap-Like Warning to Motorcyclist Kicking in..."
yemin ediyorsun ya içimiz rahatladı. moralini bozma paşam sen. moralin hep iyi olsun…,0,"""Are you a bandit?"" Undercover Police Officer Issues Slap-Like Warning to Motorcyclist Kicking in..."
